permanencia,edad,num_personas_dependientes,num_meses_cliente,productos_financieros_contratados,num_meses_inactivo_12_meses,veces_contactado_12_meses,limite_credito,saldo_pendiente_tarjeta,credito_disponible,dif_cantidad_gastada_trimestre,credito_gastado_anual,total_transacciones,dif_total_trans_trimestre,ratio_utilizacion_credito,genero_F,genero_M,nivel_educativo_College,nivel_educativo_Doctorate,nivel_educativo_Graduate,nivel_educativo_High School,nivel_educativo_Post-Graduate,nivel_educativo_Uneducated,nivel_educativo_Unknown,estado_civil_Divorced,estado_civil_Married,estado_civil_Single,estado_civil_Unknown,banda_salarial_$120K +,banda_salarial_$40K - $60K,banda_salarial_$60K - $80K,banda_salarial_$80K - $120K,banda_salarial_Less than $40K,banda_salarial_Unknown
1,46,4,36,5,2,1,2374.0,1332,1042.0,0.686,4253,81,0.884,0.561,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,51,3,36,5,2,2,2267.0,1357,910.0,0.697,4464,85,0.735,0.599,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,48,3,39,3,1,2,6130.0,1741,4389.0,0.578,4264,63,0.658,0.284,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,37,3,36,3,2,2,7361.0,0,7361.0,0.59,2109,44,0.571,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,41,2,36,3,3,4,1569.0,257,1312.0,0.408,2288,45,0.667,0.164,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,47,3,34,5,1,3,1626.0,1013,613.0,0.826,5262,83,0.729,0.623,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,43,1,31,4,3,1,2283.0,1470,813.0,0.935,5100,76,0.689,0.644,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,57,1,42,3,1,1,2542.0,1884,658.0,0.715,4518,88,1.095,0.741,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1,30,1,18,4,2,1,1438.3,0,1438.3,0.6,4322,68,0.619,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,47,2,37,3,3,1,2335.0,1373,962.0,0.876,4267,81,0.653,0.588,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1,34,1,23,6,1,1,2033.0,1832,201.0,0.938,4110,74,0.947,0.901,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,41,3,31,4,6,3,4739.0,1878,2861.0,0.719,5238,84,0.826,0.396,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,36,2,31,5,2,3,5821.0,764,5057.0,0.688,5291,96,0.684,0.131,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,47,3,36,3,3,2,2182.0,1566,616.0,0.574,3935,77,0.711,0.718,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,53,3,36,6,4,0,3319.0,913,2406.0,0.612,4560,84,1.049,0.275,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,52,4,36,6,3,1,3021.0,1530,1491.0,0.731,4105,76,0.767,0.506,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,49,5,37,3,2,2,29219.0,0,29219.0,0.77,4575,84,0.68,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,52,2,42,6,2,2,1438.3,869,569.3,0.821,4664,77,0.878,0.604,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,46,2,40,4,5,3,3131.0,0,3131.0,0.811,4507,93,0.632,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,26,0,22,3,1,3,1486.0,0,1486.0,0.734,4535,82,0.907,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,40,3,36,3,3,2,6384.0,2034,4350.0,0.493,4413,83,0.886,0.319,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,39,5,28,3,3,2,2077.0,0,2077.0,0.59,3647,69,0.917,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,40,3,32,3,1,2,1956.0,958,998.0,0.789,4977,76,0.854,0.49,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,51,1,39,4,3,4,24462.0,946,23516.0,0.475,1709,37,0.542,0.039,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,43,3,34,6,2,1,2725.0,2517,208.0,0.482,4430,66,0.692,0.924,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,46,4,40,6,3,1,1474.0,843,631.0,0.751,4452,65,1.097,0.572,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1,46,1,28,4,3,3,9880.0,1792,8088.0,0.804,4609,80,0.951,0.181,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,58,2,46,6,2,0,2467.0,1176,1291.0,0.811,4744,73,0.921,0.477,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,50,1,44,3,3,2,3370.0,1133,2237.0,0.722,4726,86,0.686,0.336,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,37,3,24,4,2,4,11239.0,0,11239.0,0.32,2055,43,0.162,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,55,3,36,5,1,3,2240.0,1231,1009.0,0.637,3623,71,0.69,0.55,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,52,2,45,5,1,2,2737.0,1719,1018.0,0.657,4725,63,0.615,0.628,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,48,1,40,5,4,3,4170.0,1384,2786.0,0.77,4532,94,0.649,0.332,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,46,4,27,3,3,2,21839.0,960,20879.0,0.566,5623,94,0.516,0.044,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,49,2,42,6,3,2,1991.0,0,1991.0,0.954,4527,66,0.61,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,55,2,36,6,2,3,29795.0,2364,27431.0,0.759,3949,71,0.919,0.079,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,52,1,39,3,2,1,1438.3,635,803.3,0.744,4617,79,0.927,0.441,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,44,2,37,6,3,2,24221.0,1274,22947.0,0.452,3361,63,0.853,0.053,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,42,2,35,6,1,2,2131.0,1288,843.0,0.797,4264,81,0.841,0.604,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,41,4,23,3,2,2,2787.0,2053,734.0,0.76,4949,76,0.551,0.737,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,48,4,38,4,3,1,1438.3,0,1438.3,0.647,4601,78,0.625,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,42,0,31,3,3,4,2712.0,0,2712.0,0.724,2307,28,0.474,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,43,3,13,6,2,1,2605.0,2269,336.0,0.881,5298,79,0.837,0.871,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,42,2,31,3,2,1,5169.0,2296,2873.0,0.773,4656,88,0.796,0.444,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,49,3,38,3,3,3,4694.0,0,4694.0,0.582,3798,56,1.24,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,50,3,40,3,3,1,1848.0,501,1347.0,0.653,4600,69,0.683,0.271,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,43,2,36,3,1,2,6039.0,1759,4280.0,0.479,4538,86,0.654,0.291,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,54,2,42,3,2,3,5256.0,889,4367.0,0.559,5078,91,0.685,0.169,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,48,1,36,6,2,3,1708.0,1059,649.0,0.764,4880,79,0.795,0.62,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,57,2,40,5,3,2,1629.0,1185,444.0,0.766,4897,83,0.886,0.727,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,54,5,45,6,1,3,20401.0,0,20401.0,0.723,4637,75,0.562,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,56,2,45,3,3,1,3296.0,1435,1861.0,0.968,4327,66,0.737,0.435,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,48,2,37,3,1,2,8956.0,1279,7677.0,0.864,4814,73,1.212,0.143,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,49,1,43,4,3,2,1438.3,786,652.3,0.609,4094,64,0.561,0.546,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,46,4,38,6,2,2,2671.0,1713,958.0,0.732,4519,79,0.795,0.641,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,58,3,53,4,3,1,2493.0,1566,927.0,0.767,4867,90,0.607,0.628,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,59,1,40,3,3,1,2687.0,2452,235.0,0.817,4697,81,0.761,0.913,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,37,2,36,4,2,2,2208.0,1559,649.0,0.51,4686,81,0.761,0.706,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,38,1,28,3,3,3,4196.0,731,3465.0,0.485,1868,30,0.2,0.174,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,47,5,36,6,2,3,12581.0,1235,11346.0,0.611,4427,76,1.303,0.098,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,41,3,30,4,2,2,17890.0,2517,15373.0,0.983,4831,81,0.8,0.141,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,48,4,21,4,6,0,1930.0,0,1930.0,0.815,5033,87,0.582,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,36,4,16,6,3,3,8513.0,0,8513.0,0.631,4162,70,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,40,3,36,6,3,1,9599.0,2356,7243.0,0.791,4754,84,0.68,0.245,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,38,2,32,6,2,3,3192.0,2517,675.0,0.658,4236,87,0.891,0.789,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,43,4,36,6,5,1,2778.0,2517,261.0,0.796,4575,60,0.714,0.906,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,61,1,52,3,2,4,3293.0,0,3293.0,0.838,3121,56,0.867,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,48,1,36,4,4,1,7268.0,0,7268.0,0.691,4199,80,0.905,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,38,3,30,5,3,2,3976.0,1667,2309.0,0.929,4372,69,0.683,0.419,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,52,2,35,5,2,3,1954.0,808,1146.0,0.826,4897,70,0.795,0.414,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,44,3,32,6,2,2,12725.0,1759,10966.0,1.056,4139,58,0.812,0.138,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,40,3,28,3,3,3,2690.0,1935,755.0,0.593,4917,81,0.653,0.719,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,48,5,38,3,3,1,2926.0,716,2210.0,0.949,4219,78,0.592,0.245,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,46,4,33,5,1,1,2371.0,1748,623.0,0.663,4460,78,1.053,0.737,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,44,3,27,5,1,1,7751.0,1965,5786.0,0.782,4543,90,0.731,0.254,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,42,3,28,3,3,2,1601.0,0,1601.0,0.63,2339,41,0.414,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,34,1,36,2,3,3,2401.0,496,1905.0,0.647,2597,40,0.379,0.207,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,39,3,29,4,3,4,2187.0,0,2187.0,0.467,2031,40,0.333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,57,0,46,5,2,1,4661.0,1734,2927.0,0.789,5242,81,1.382,0.372,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,40,2,27,6,3,1,8494.0,2023,6471.0,0.871,4486,77,0.974,0.238,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,36,4,36,5,3,1,2262.0,1450,812.0,0.735,4116,84,0.787,0.641,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,43,3,36,6,1,2,2525.0,1595,930.0,0.78,4859,82,0.864,0.632,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,36,4,18,4,3,2,3926.0,1760,2166.0,0.874,4890,92,0.704,0.448,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,40,4,22,4,2,3,1438.3,0,1438.3,0.695,2502,45,0.452,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,51,2,31,6,2,1,4789.0,2203,2586.0,0.847,4718,81,0.976,0.46,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,41,2,34,6,3,3,2864.0,1928,936.0,0.769,4641,78,0.66,0.673,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,43,5,34,6,6,3,4607.0,2440,2167.0,0.646,4825,77,0.878,0.53,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,43,4,34,5,3,3,1971.0,979,992.0,1.024,5446,75,0.974,0.497,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,53,2,44,3,3,3,1473.0,0,1473.0,0.92,2836,48,0.6,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,55,3,37,5,1,2,3187.0,1437,1750.0,0.79,4511,82,0.822,0.451,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,38,2,36,4,2,2,5589.0,0,5589.0,0.787,4064,77,0.711,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,42,5,38,5,1,2,2346.0,1373,973.0,0.73,4432,72,0.756,0.585,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,34,4,28,3,2,3,1438.3,0,1438.3,0.726,4626,86,0.792,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,40,5,22,3,1,2,1826.0,944,882.0,0.686,4528,65,0.667,0.517,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,40,2,27,4,2,3,2208.0,0,2208.0,0.695,2659,56,0.806,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,35,2,36,4,3,1,1476.0,0,1476.0,0.592,4279,76,0.767,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,51,3,46,6,3,1,2927.0,1499,1428.0,0.649,4670,70,0.944,0.512,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,53,3,49,5,2,1,4778.0,1869,2909.0,0.743,5489,74,0.805,0.391,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,43,4,36,3,2,2,1438.3,743,695.3,0.624,4484,78,0.625,0.517,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,46,3,40,4,3,1,16239.0,1487,14752.0,0.531,3838,48,0.6,0.092,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,37,1,26,5,2,1,11726.0,1925,9801.0,0.855,4186,63,0.703,0.164,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,47,4,38,3,2,1,1438.3,0,1438.3,0.68,4503,89,0.978,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,45,3,34,6,1,3,2647.0,1288,1359.0,0.765,4730,78,0.857,0.487,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,50,1,40,3,3,1,2492.0,1410,1082.0,0.835,4374,75,0.974,0.566,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,46,2,36,3,3,3,2418.0,1106,1312.0,0.963,3541,64,0.882,0.457,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,50,1,44,5,3,1,17827.0,0,17827.0,0.846,5010,88,0.725,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,49,1,40,3,2,3,1438.3,0,1438.3,0.675,3886,77,0.75,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,54,3,39,4,3,3,1764.0,0,1764.0,0.651,4857,92,0.804,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,47,3,36,4,2,2,1776.0,1519,257.0,0.917,4295,60,0.622,0.855,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,46,3,40,6,3,3,1438.3,0,1438.3,0.681,4833,69,0.769,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,47,2,31,3,2,3,1491.0,0,1491.0,0.716,4634,92,0.804,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,46,2,41,3,1,3,2552.0,1879,673.0,0.888,4153,79,0.795,0.736,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,42,4,32,3,1,2,2996.0,1992,1004.0,0.948,4463,87,0.74,0.665,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,44,2,39,4,1,2,1701.0,775,926.0,0.847,4471,71,0.614,0.456,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
